"","Time","Trees","Trees_est","Cull_cost","Cull_count","User_budget","Manager_budget"
"1",1,96273,96273,59,990,2000,499.794111629865
"2",2,95283,95283,59,1050,2075,499.794111629865
"3",3,94233,94233,61,1050,2150,517.740882845725
"4",4,93183,93183,57,1170,2225,471.038229271331
"5",5,92013,92013,62,1110,2300,527.922523535923
"6",6,90903,90903,58,1200,2375,483.480198760374
"7",7,89703,89703,59,1230,2450,497.80527400377
"8",8,88473,88473,61,1230,2525,519.294713632367
"9",9,87243,87243,57,1350,2600,470.537383668708
"10",10,85893,85893,62,1290,2675,527.171191263112
"11",11,84603,84603,58,1410,2750,485.18489447003
"12",12,83193,83193,59,1410,2825,495.825194108099
"13",13,81783,81783,62,1380,2900,520.762674656091
"14",14,80403,80403,57,1560,2975,470.165368360323
"15",15,78843,78843,62,1470,3050,526.299305617785
"16",16,77373,77373,58,1590,3125,486.953921014897
"17",17,75783,75783,59,1620,3200,493.86259110912
"18",18,74163,74163,62,1560,3275,522.138301836195
"19",19,72603,72603,56,1770,3350,469.923821493876
"20",20,70833,70833,62,1650,3425,525.3107058975
"21",21,69183,69183,58,1800,3500,488.77948858982
"22",22,67383,67383,59,1800,3575,491.926107214607
"23",23,65583,65583,62,1740,3650,523.415537678669
"24",24,63843,63843,56,1980,3725,469.813806706897
"25",25,61863,61863,62,1830,3800,524.209745343434
"26",26,60033,60033,59,1950,3875,490.653558414517
"27",27,58083,58083,59,1980,3950,490.024269618382
"28",28,56103,56103,62,1920,4025,524.588757950016
"29",29,54183,54183,56,2190,4100,469.835808443081
"30",30,51993,51993,62,2010,4175,523.001271971136
"31",31,49983,49983,59,2160,4250,492.567878131882
"32",32,47823,47823,58,2220,4325,488.165452951315
"33",33,45603,45603,62,2100,4400,525.652796443238
"34",34,43503,43503,56,2370,4475,469.989729819067
"35",35,41133,41133,62,2190,4550,521.69060722258
"36",36,38943,38943,59,2340,4625,494.514018146752
"37",37,36603,36603,58,2430,4700,486.357842404123
"38",38,34173,34173,62,2310,4775,526.602967726923
"39",39,31863,31863,57,2550,4850,470.274893051057
"40",40,29313,29313,62,2370,4925,520.283522533499
"41",41,26943,26943,59,2520,5000,496.483408745144
"42",42,24423,24423,58,2610,5075,484.609397684365
"43",43,21813,21813,62,2490,5150,527.435087777274
"44",44,19323,19323,57,2730,5225,470.690042439402
"45",45,16593,16593,61,2580,5300,518.786213919208
"46",46,14013,14013,59,2730,5375,498.467377830486
"47",47,11283,11283,58,2790,5450,482.927817966328
"48",48,8493,8493,62,2670,5525,528.145492402209
"49",49,5846,5846,57,2940,5600,471.233349897995
"50",50,3266,3266,61,2790,5675,517.205274690811
