"","Time","Trees","Trees_est","Cull_cost","Cull_count","User_budget","Manager_budget"
"1",1,1124762,1124762,59,120,400,497.670615584864
"2",2,1124642,1124642,59,120,404.0816,497.670615584864
"3",3,1124522,1124522,67,120,408.1632,576.208817382798
"4",4,1124402,1124402,63,120,412.2448,535.129576401969
"5",5,1124282,1124282,53,140,416.3264,436.998544069714
"6",6,1124142,1124142,53,140,420.408,431.273982430595
"7",7,1124002,1124002,62,120,424.4896,526.674673028181
"8",8,1123882,1123882,67,120,428.5712,577.900795044427
"9",9,1123762,1123762,60,140,432.6528,506.932511269139
"10",10,1123622,1123622,52,160,436.7344,421.857916785502
"11",11,1123462,1123462,55,160,440.816,452.249693480926
"12",12,1123302,1123302,65,120,444.8976,551.819709890891
"13",13,1123182,1123182,66,120,448.9792,568.918062303025
"14",14,1123062,1123062,57,140,453.0608,477.50314109999
"15",15,1122922,1122922,51,160,457.1424,416.804249420947
"16",16,1122762,1122762,57,160,461.224,479.268706353143
"17",17,1122602,1122602,66,140,465.3056,569.760152370328
"18",18,1122462,1122462,65,140,469.3872,550.45578126951
"19",19,1122322,1122322,55,160,473.4688,450.757074784039
"20",20,1122162,1122162,52,180,477.5504,422.509937774652
"21",21,1121982,1121982,60,160,481.632,508.736112750523
"22",22,1121822,1121822,67,140,485.7136,578.109005581772
"23",23,1121682,1121682,62,140,489.7952,524.970378001256
"24",24,1121542,1121542,53,180,493.8768,430.252904789434
"25",25,1121362,1121362,53,180,497.9584,438.215833964412
"26",26,1121182,1121182,63,140,502.04,536.731243023075
"27",27,1121042,1121042,67,140,506.121599999999,575.755445757535
"28",28,1120902,1120902,59,160,510.203199999999,495.852712411895
"29",29,1120742,1120742,51,200,514.284799999999,418.718732663764
"30",30,1120542,1120542,56,180,518.366399999999,461.832251857462
"31",31,1120362,1120362,65,160,522.447999999999,559.529315419497
"32",32,1120202,1120202,66,140,526.529599999999,563.012616526475
"33",33,1120062,1120062,56,180,530.611199999999,466.976920766266
"34",34,1119882,1119882,51,200,534.692799999999,417.689192231976
"35",35,1119682,1119682,59,180,538.774399999999,490.217002025044
"36",36,1119502,1119502,67,160,542.855999999999,574.09702224662
"37",37,1119342,1119342,64,160,546.937599999999,541.575964822316
"38",38,1119182,1119182,54,200,551.019199999999,442.184957744662
"39",39,1118982,1118982,52,200,555.100799999999,427.301264939601
"40",40,1118782,1118782,61,180,559.182399999999,519.593463375914
"41",41,1118602,1118602,67,160,563.263999999999,578.496114672602
"42",42,1118442,1118442,61,180,567.345599999999,514.297659872324
"43",43,1118262,1118262,52,200,571.427199999999,424.775420301008
"44",44,1118062,1118062,54,200,575.508799999999,446.276054326255
"45",45,1117862,1117862,64,180,579.590399999999,546.053066594899
"46",46,1117682,1117682,67,160,583.671999999999,572.14128878812
"47",47,1117522,1117522,58,200,587.753599999999,484.807109058959
"48",48,1117322,1117322,51,220,591.835199999999,417.064665842375
"49",49,1117102,1117102,57,200,595.916799999999,472.088944555037
"50",50,1116902,1116902,66,180,599.998399999999,566.075333432487
