"","Time","Trees","Trees_est","Cull_cost","Cull_count","User_budget","Manager_budget"
"1",1,1124826,1124826,59,120,400,497.670615584864
"2",2,1124706,1124706,59,120,404.0816,497.670615584864
"3",3,1124586,1124586,67,120,408.1632,576.208817382798
"4",4,1124466,1124466,63,120,412.2448,535.129576401969
"5",5,1124346,1124346,53,140,416.3264,436.998544069714
"6",6,1124206,1124206,53,140,420.408,431.273982430595
"7",7,1124066,1124066,62,120,424.4896,526.674673028181
"8",8,1123946,1123946,67,120,428.5712,577.900795044427
"9",9,1123826,1123826,60,140,432.6528,506.932511269139
"10",10,1123686,1123686,52,160,436.7344,421.857916785502
"11",11,1123526,1123526,55,160,440.816,452.249693480926
"12",12,1123366,1123366,65,120,444.8976,551.819709890891
"13",13,1123246,1123246,66,120,448.9792,568.918062303025
"14",14,1123126,1123126,57,140,453.0608,477.50314109999
"15",15,1122986,1122986,51,160,457.1424,416.804249420947
"16",16,1122826,1122826,57,160,461.224,479.268706353143
"17",17,1122666,1122666,66,140,465.3056,569.760152370328
"18",18,1122526,1122526,65,140,469.3872,550.45578126951
"19",19,1122386,1122386,55,160,473.4688,450.757074784039
"20",20,1122226,1122226,52,180,477.5504,422.509937774652
"21",21,1122046,1122046,60,160,481.632,508.736112750523
"22",22,1121886,1121886,67,140,485.7136,578.109005581772
"23",23,1121746,1121746,62,140,489.7952,524.970378001256
"24",24,1121606,1121606,53,180,493.8768,430.252904789434
"25",25,1121426,1121426,53,180,497.9584,438.215833964412
"26",26,1121246,1121246,63,140,502.04,536.731243023075
"27",27,1121106,1121106,67,140,506.121599999999,575.755445757535
"28",28,1120966,1120966,59,160,510.203199999999,495.852712411895
"29",29,1120806,1120806,51,200,514.284799999999,418.718732663764
"30",30,1120606,1120606,56,180,518.366399999999,461.832251857462
"31",31,1120426,1120426,65,160,522.447999999999,559.529315419497
"32",32,1120266,1120266,66,140,526.529599999999,563.012616526475
"33",33,1120126,1120126,56,180,530.611199999999,466.976920766266
"34",34,1119946,1119946,51,200,534.692799999999,417.689192231976
"35",35,1119746,1119746,59,180,538.774399999999,490.217002025044
"36",36,1119566,1119566,67,160,542.855999999999,574.09702224662
"37",37,1119406,1119406,64,160,546.937599999999,541.575964822316
"38",38,1119246,1119246,54,200,551.019199999999,442.184957744662
"39",39,1119046,1119046,52,200,555.100799999999,427.301264939601
"40",40,1118846,1118846,61,180,559.182399999999,519.593463375914
"41",41,1118666,1118666,67,160,563.263999999999,578.496114672602
"42",42,1118506,1118506,61,180,567.345599999999,514.297659872324
"43",43,1118326,1118326,52,200,571.427199999999,424.775420301008
"44",44,1118126,1118126,54,200,575.508799999999,446.276054326255
"45",45,1117926,1117926,64,180,579.590399999999,546.053066594899
"46",46,1117746,1117746,67,160,583.671999999999,572.14128878812
"47",47,1117586,1117586,58,200,587.753599999999,484.807109058959
"48",48,1117386,1117386,51,220,591.835199999999,417.064665842375
"49",49,1117166,1117166,57,200,595.916799999999,472.088944555037
"50",50,1116966,1116966,66,180,599.998399999999,566.075333432487
